"region","id","SampleHabitat","Latitude","Longitude","ept_rich","log_ec","log_turb","slope","scale_temp","av_temp"
"Victoria","-36.97489166 144.4700928 Victoria","Edge",-36.97489166,144.4700928,4,6.4723462945009,2.39789527279837,0.0110663519672276,0.0476689302742321,141
"Victoria","-36.97529221 146.108078 Victoria","Edge",-36.97529221,146.108078,5.5,6.41918026415097,1.09861228866811,0.00780149740687862,-0.297733665490003,132
"Victoria","-36.97529221 146.108078 Victoria","Riffle",-36.97529221,146.108078,5.5,6.06378520868761,2.37490575457367,0.00780149740687862,-0.297733665490003,132
"Victoria","-36.97873306 143.709259 Victoria","Edge",-36.97873306,143.709259,2,7.7510451179718,2.59897910604785,0.00601802891326281,-0.365602382950014,142
"Victoria","-36.98070145 143.1054077 Victoria","Edge",-36.98070145,143.1054077,0,5.52545293913178,5.28320372873799,0.0070539649201125,-0.503783859110565,138
"Victoria","-36.9839859 147.5014648 Victoria","Edge",-36.9839859,147.5014648,8.5,3.02042488614436,0.65232518603969,0.0361613356624046,-0.299458297471182,100
"Victoria","-36.9839859 147.5014648 Victoria","Riffle",-36.9839859,147.5014648,9.5,3.02042488614436,0.65232518603969,0.0361613356624046,-0.299458297471182,100
"Victoria","-36.98806381 143.3292847 Victoria","Edge",-36.98806381,143.3292847,0,8.85936344915209,2.28238238567653,0.0200248216332454,-0.544490655896643,133
"Victoria","-36.99107361 147.2136688 Victoria","Edge",-36.99107361,147.2136688,11,2.56494935746154,-0.916290731874155,0.0928513432697144,-0.773828071213701,66
"Victoria","-36.99107361 147.2136688 Victoria","Riffle",-36.99107361,147.2136688,18,2.56494935746154,-0.916290731874155,0.0928513432697144,-0.773828071213701,66
"Victoria","-36.99435425 143.6420135 Victoria","Edge",-36.99435425,143.6420135,1,8.8246778911642,1.79175946922805,0.00554692565616703,-0.1813682772726,142
"Victoria","-36.99668503 143.4694061 Victoria","Edge",-36.99668503,143.4694061,0,8.05515773181968,0.693147180559945,0.00601801172499061,-0.0603274843979188,141
"Victoria","-36.99745941 142.3181305 Victoria","Edge",-36.99745941,142.3181305,6,4.3763857547838,1.11514159061932,0.00359719074157504,-0.578897646533906,139
"Victoria","-36.99754333 142.8144226 Victoria","Edge",-36.99754333,142.8144226,2,8.20357773693795,2.51769647261099,0.00323306359770913,-0.402772251408573,140
"Victoria","-37.00283432 147.881958 Victoria","Edge",-37.00283432,147.881958,10,4.79826681595,0.0953101798043249,0.0435817571361429,-0.384332372495289,92
"Victoria","-37.00283432 147.881958 Victoria","Riffle",-37.00283432,147.881958,6,4.79826681595,0.0953101798043249,0.0435817571361429,-0.384332372495289,92
"Victoria","-37.00339127 143.4151917 Victoria","Edge",-37.00339127,143.4151917,4,7.82404601085629,3.36729582998647,0.00395792844669525,0.0347759957179016,137
"Victoria","-37.00496674 142.5243225 Victoria","Edge",-37.00496674,142.5243225,0,5.97126183979046,1.36609165380237,0.000866002924447101,-0.0310041018649098,139
"Victoria","-37.01356506 142.9995117 Victoria","Edge",-37.01356506,142.9995117,2.5,7.79152281915073,1.3609765531356,0.00086606059654623,-0.365602382950014,139
"Victoria","-37.01490402 144.5413055 Victoria","Edge",-37.01490402,144.5413055,7,6.09739989751665,1.22377543162212,0.0124075070295524,-0.266401927880583,138
"Victoria","-37.01490402 144.5413055 Victoria","Riffle",-37.01490402,144.5413055,8,6.09739989751665,1.22377543162212,0.0124075070295524,-0.266401927880583,138
"Victoria","-37.02294159 145.1581879 Victoria","Edge",-37.02294159,145.1581879,1,7.61702184142197,2.9041650800285,0.00368098704833381,-0.226496776264867,144
"Victoria","-37.02305222 144.2359009 Victoria","Riffle",-37.02305222,144.2359009,3,6.97260625130175,1.09861228866811,0.00857829883119767,-0.428689927218936,134
"Victoria","-37.02541733 142.8215332 Victoria","Edge",-37.02541733,142.8215332,1,8.77955745588373,1.09861228866811,0.00852754837120751,-0.163140484877534,139
"Victoria","-37.0255394 143.3374176 Victoria","Edge",-37.0255394,143.3374176,1,7.46221493976819,2.24177295359729,0.0178916907888045,-0.141526057578484,135
"Victoria","-37.03332138 142.3410339 Victoria","Edge",-37.03332138,142.3410339,6,4.62497281328427,2.08069076108027,0.0205511004950786,-0.549750357042114,135
"Victoria","-37.03433228 148.5495453 Victoria","Edge",-37.03433228,148.5495453,4,5.09252245356844,3.958906591327,0.03314810098216,-0.0166343441522406,120
"Victoria","-37.03433228 148.5495453 Victoria","Riffle",-37.03433228,148.5495453,6,5.09252245356844,3.958906591327,0.03314810098216,-0.0166343441522406,120
"Victoria","-37.03821945 147.2969666 Victoria","Edge",-37.03821945,147.2969666,10,3.25809653802148,0.832909122935104,0.0271087090935714,-0.310142715596544,78
"Victoria","-37.03821945 147.2969666 Victoria","Riffle",-37.03821945,147.2969666,14,3.25809653802148,0.832909122935104,0.0271087090935714,-0.310142715596544,78
"Victoria","-37.03836441 146.0541077 Victoria","Edge",-37.03836441,146.0541077,1,6.70441435496411,0.53062825106217,0.0127687801958143,-0.48997514834462,133
"Victoria","-37.03836441 146.0541077 Victoria","Riffle",-37.03836441,146.0541077,0,6.70441435496411,0.53062825106217,0.0127687801958143,-0.48997514834462,133
"Victoria","-37.03961945 143.4733429 Victoria","Edge",-37.03961945,143.4733429,2,8.12563098847706,2.90142159408275,0.00451574683945007,-0.138139422674499,140
"Victoria","-37.04558945 148.813446 Victoria","Edge",-37.04558945,148.813446,9,3.3322045101752,1.45861502269952,0.0741181619928126,-0.501063689595427,103
"Victoria","-37.04558945 148.813446 Victoria","Riffle",-37.04558945,148.813446,11,3.3322045101752,1.45861502269952,0.0741181619928126,-0.501063689595427,103
"Victoria","-37.04932022 147.7384033 Victoria","Riffle",-37.04932022,147.7384033,10,4.40671924726425,0.832909122935104,0.101700618490829,-0.333586447103115,103
"Victoria","-37.05138779 147.3932648 Victoria","Edge",-37.05138779,147.3932648,12,3.20680324363393,-0.0408219945202552,0.0190282594038528,-0.765485471026467,89
"Victoria","-37.05138779 147.3932648 Victoria","Riffle",-37.05138779,147.3932648,13,3.20680324363393,-0.0408219945202552,0.0190282594038528,-0.765485471026467,89
"Victoria","-37.05485916 146.141983 Victoria","Edge",-37.05485916,146.141983,8,6.65286302935335,1.88706964903238,0.0256777732057164,-0.555190978864677,130
"Victoria","-37.05485916 146.141983 Victoria","Riffle",-37.05485916,146.141983,5,6.46847482237924,1.89761985992753,0.0256777732057164,-0.555190978864677,130
"Victoria","-37.05802536 147.8378601 Victoria","Edge",-37.05802536,147.8378601,9,4.30135873160643,1.66770682055808,0.0749000568730331,-0.174713284032773,108
"Victoria","-37.05802536 147.8378601 Victoria","Riffle",-37.05802536,147.8378601,16,4.30135873160643,1.66770682055808,0.0749000568730331,-0.174713284032773,108
"Victoria","-37.06415939 143.5828094 Victoria","Edge",-37.06415939,143.5828094,4,7.7445698093545,1.6094379124341,0.00967724476124962,-0.425881479180244,138
"Victoria","-37.06715012 143.420578 Victoria","Edge",-37.06715012,143.420578,1,5.0720439222249,3.40119738166216,0.0147968811623051,-0.465742467064236,138
"Victoria","-37.07184219 142.9980164 Victoria","Edge",-37.07184219,142.9980164,1,7.6067975493056,2.62103882411258,0.00707730906062091,-0.0173362413532453,137
"Victoria","-37.07928467 143.4614563 Victoria","Edge",-37.07928467,143.4614563,3,8.04237800517328,3.05400118167797,0.0024650470294703,-0.051681713478299,138
"Victoria","-37.08224487 148.4252777 Victoria","Edge",-37.08224487,148.4252777,10,4.7361984483945,0.470003629245736,0.128350325117824,-0.137192536612701,122
"Victoria","-37.08224487 148.4252777 Victoria","Riffle",-37.08224487,148.4252777,11,4.7361984483945,0.470003629245736,0.128350325117824,-0.137192536612701,122
"Victoria","-37.08358765 145.0327759 Victoria","Edge",-37.08358765,145.0327759,6.5,7.23705902612474,1.53686721959926,0.00824816723071647,-0.194284597932217,141
"Victoria","-37.08358765 145.0327759 Victoria","Riffle",-37.08358765,145.0327759,5,7.23705902612474,1.53686721959926,0.00824816723071647,-0.194284597932217,141
"Victoria","-37.08439255 143.23703 Victoria","Edge",-37.08439255,143.23703,1.66666666666667,5.00876688303623,5.46071962257306,0.0232034002140629,-0.387295155465657,128
"Victoria","-37.08655167 142.2114258 Victoria","Edge",-37.08655167,142.2114258,1,4.70953020131233,2.92316158071916,0.00509391711302054,0.476646563174351,136
"Victoria","-37.09381104 144.5086975 Victoria","Edge",-37.09381104,144.5086975,4,6.31436293155918,1.38629436111989,0.0122392471414221,-0.490797428966646,132
"Victoria","-37.09637451 147.397522 Victoria","Edge",-37.09637451,147.397522,7,3.51154543883102,2.36085400111802,0.0281917625897826,-0.930018573136219,87
"Victoria","-37.09637451 147.397522 Victoria","Riffle",-37.09637451,147.397522,11,3.40119738166216,1.82454929205105,0.0281917625897826,-0.930018573136219,87
"Victoria","-37.09665298 142.6266174 Victoria","Edge",-37.09665298,142.6266174,2,8.06085575293432,3.6609942506244,0.00107636789617129,-0.420063793247813,138
"Victoria","-37.09760284 145.6109924 Victoria","Edge",-37.09760284,145.6109924,6,5.53022242353082,1.41098697371026,0.00467946362714424,-0.211763934974326,138
"Victoria","-37.09760284 145.6109924 Victoria","Riffle",-37.09760284,145.6109924,6,5.53022242353082,1.41098697371026,0.00467946362714424,-0.211763934974326,138
"Victoria","-37.10055542 147.1396637 Victoria","Edge",-37.10055542,147.1396637,12,2.83321334405622,1.52605630349505,0.0454978185409564,-0.903659970786505,64
"Victoria","-37.10055542 147.1396637 Victoria","Riffle",-37.10055542,147.1396637,12,2.83321334405622,1.52605630349505,0.0454978185409564,-0.903659970786505,64
"Victoria","-37.10431671 146.2578735 Victoria","Edge",-37.10431671,146.2578735,11,3.97781074596615,-0.22314355131421,0.00997064821246737,-0.443606612782905,122
"Victoria","-37.10431671 146.2578735 Victoria","Riffle",-37.10431671,146.2578735,8,3.97781074596615,-0.22314355131421,0.00997064821246737,-0.443606612782905,122
"Victoria","-37.10458374 148.6860504 Victoria","Edge",-37.10458374,148.6860504,8.5,3.74478708605223,1.34807314829969,0.0332212304123445,-0.346370871876736,115
"Victoria","-37.10458374 148.6860504 Victoria","Riffle",-37.10458374,148.6860504,14,3.74478708605223,1.34807314829969,0.0332212304123445,-0.346370871876736,115
"Victoria","-37.10572052 142.5637207 Victoria","Edge",-37.10572052,142.5637207,2.33333333333333,4.05842949052197,1.89210744306234,0.00367288536887067,-0.299157587257224,137
"Victoria","-37.10754395 144.0585022 Victoria","Riffle",-37.10754395,144.0585022,7,6.47543271670409,1.7404661748405,0.0197945018701616,-0.185026582572614,139
"Victoria","-37.10813522 142.9912262 Victoria","Edge",-37.10813522,142.9912262,0,8.21338173703457,1.28093384546206,0.0106514533597736,-0.465742467064236,135
"Victoria","-37.10987854 142.4133911 Victoria","Edge",-37.10987854,142.4133911,4.5,4.17515620495851,0.864997437486605,0.0266278501582082,-0.343443718596932,126
"Victoria","-37.10987854 142.4133911 Victoria","Riffle",-37.10987854,142.4133911,6,4.17515620495851,0.864997437486605,0.0266278501582082,-0.343443718596932,126
"Victoria","-37.11050415 142.4171295 Victoria","Edge",-37.11050415,142.4171295,7.5,4.16200321069592,0.615185639090233,0.00862335069662791,-0.430075161399685,123
"Victoria","-37.11050415 142.4171295 Victoria","Riffle",-37.11050415,142.4171295,7,4.16200321069592,0.615185639090233,0.00862335069662791,-0.430075161399685,123
"Victoria","-37.11118698 144.9608002 Victoria","Edge",-37.11118698,144.9608002,3.5,6.8653695624857,2.15176220325946,0.00814706403831468,0.107585421610801,140
"Victoria","-37.11118698 144.9608002 Victoria","Riffle",-37.11118698,144.9608002,8,6.43294009273918,1.43508452528932,0.00814706403831468,0.107585421610801,140
"Victoria","-37.11377335 144.6259003 Victoria","Edge",-37.11377335,144.6259003,5,6.70318811324086,2.99573227355399,0.0254241825993098,-0.365598919683607,128
"Victoria","-37.11753464 148.0878448 Victoria","Edge",-37.11753464,148.0878448,10,3.17805383034795,1.25276296849537,0.0613641824898985,-0.785729259770092,84
"Victoria","-37.11753464 148.0878448 Victoria","Riffle",-37.11753464,148.0878448,12,3.17805383034795,1.25276296849537,0.0613641824898985,-0.785729259770092,84
"Victoria","-37.12218094 148.3720551 Victoria","Edge",-37.12218094,148.3720551,6,4.47733681447821,0.451075619360217,0.00713852627710554,-0.187897203161177,128
"Victoria","-37.12381744 144.1781006 Victoria","Edge",-37.12381744,144.1781006,0,6.82979373751242,2.39789527279837,0.00874540157687457,-0.213433351498294,137
"Victoria","-37.12652206 143.4902039 Victoria","Edge",-37.12652206,143.4902039,1,6.06378520868761,3.68887945411394,0.00410802485474153,-0.508971321662336,135
"Victoria","-37.12710953 143.4442596 Victoria","Edge",-37.12710953,143.4442596,3,8.41183267575841,2.57261223020711,0.00415736648605927,-0.328346382906141,135
"Victoria","-37.12918091 149.0145416 Victoria","Edge",-37.12918091,149.0145416,8,3.98898404656427,1.67616154447701,0.0373153862591416,-0.475382123643814,107
"Victoria","-37.13029099 142.5223236 Victoria","Edge",-37.13029099,142.5223236,4.5,3.98713047791495,0.936093359170335,0.100291035472806,-0.488671542522762,128
"Victoria","-37.13029099 142.5223236 Victoria","Riffle",-37.13029099,142.5223236,6.5,3.98713047791495,0.936093359170335,0.100291035472806,-0.488671542522762,128
"Victoria","-37.13354874 144.5868073 Victoria","Edge",-37.13354874,144.5868073,4.5,7.31355366488042,1.32175583998232,0.00191539581469366,0.210886426821126,128
"Victoria","-37.13354874 144.5868073 Victoria","Riffle",-37.13354874,144.5868073,5,6.41673228251233,0.993251773010283,0.00191539581469366,0.210886426821126,128
"Victoria","-37.1342926 142.6509705 Victoria","Edge",-37.1342926,142.6509705,3,7.98378106897745,2.45958884180371,0.00327646033607164,0.0813909200901511,137
"Victoria","-37.13555908 145.0986023 Victoria","Edge",-37.13555908,145.0986023,1,5.78382518232974,1.44220199305819,0.0177470113373851,-0.206122831650353,135
"Victoria","-37.13555908 145.0986023 Victoria","Riffle",-37.13555908,145.0986023,4,5.78382518232974,1.44220199305819,0.0177470113373851,-0.206122831650353,135
"Victoria","-37.13725281 145.0574951 Victoria","Edge",-37.13725281,145.0574951,5,6.13988455222626,2.75153531304195,0.0107778053024845,-0.332043017484402,140
"Victoria","-37.13725281 145.0574951 Victoria","Riffle",-37.13725281,145.0574951,7,6.13988455222626,2.75153531304195,0.0107778053024845,-0.332043017484402,140
"Victoria","-37.13851166 148.0266571 Victoria","Edge",-37.13851166,148.0266571,9,2.94443897916644,0.693147180559945,0.081995986645421,-0.915561159342896,78
"Victoria","-37.13851166 148.0266571 Victoria","Riffle",-37.13851166,148.0266571,13,2.94443897916644,0.693147180559945,0.081995986645421,-0.915561159342896,78
"Victoria","-37.13864899 146.1690979 Victoria","Edge",-37.13864899,146.1690979,8,3.97499780458953,1.20746669358019,0.0153745218142127,-0.465282598831745,128
"Victoria","-37.13864899 146.1690979 Victoria","Riffle",-37.13864899,146.1690979,8.25,3.97499780458953,1.20746669358019,0.0153745218142127,-0.465282598831745,128
"Victoria","-37.14086914 147.9849548 Victoria","Edge",-37.14086914,147.9849548,9,3.14952574673341,2.44017075594661,0.0270510995917708,-1.0477953524936,79
"Victoria","-37.14086914 147.9849548 Victoria","Riffle",-37.14086914,147.9849548,10,3.14952574673341,2.44017075594661,0.0270510995917708,-1.0477953524936,79
"Victoria","-37.14261246 144.3643188 Victoria","Edge",-37.14261246,144.3643188,5,5.54907608489522,1.02961941718116,0.0125380707523717,-0.379432153154999,130
"Victoria","-37.1432991 147.3531647 Victoria","Edge",-37.1432991,147.3531647,9,3.38608374385211,0.974559639998131,0.0338288030679451,-0.848660095041935,82
"Victoria","-37.1432991 147.3531647 Victoria","Riffle",-37.1432991,147.3531647,14,3.38608374385211,0.974559639998131,0.0338288030679451,-0.848660095041935,82
"Victoria","-37.1459198 145.26651 Victoria","Edge",-37.1459198,145.26651,3.5,4.93878119032827,1.81645208181843,0.0333065011618555,-0.438287295194442,140
"Victoria","-37.14933014 141.8479309 Victoria","Edge",-37.14933014,141.8479309,5,7.55851674304564,0,0.0125107263684193,-0.182938563869495,137
"Victoria","-37.14933014 141.8479309 Victoria","Riffle",-37.14933014,141.8479309,5,7.55851674304564,0,0.0125107263684193,-0.182938563869495,137
"Victoria","-37.15541077 143.2153168 Victoria","Edge",-37.15541077,143.2153168,5.5,7.33400292627283,1.8484548129046,0.0208342417716376,-0.0210904757061105,131
"Victoria","-37.15541077 143.2153168 Victoria","Riffle",-37.15541077,143.2153168,5.5,7.33400292627283,1.8484548129046,0.0208342417716376,-0.0210904757061105,131
"Victoria","-37.15758133 144.2085114 Victoria","Edge",-37.15758133,144.2085114,5.5,5.04519773844537,1.50407739677627,0.0082161363217346,-0.423680878507863,134
"Victoria","-37.15758133 144.2085114 Victoria","Riffle",-37.15758133,144.2085114,6.5,5.04519773844537,1.50407739677627,0.0082161363217346,-0.423680878507863,134
"Victoria","-37.16566467 145.5454559 Victoria","Edge",-37.16566467,145.5454559,2.5,3.77390970329851,1.61938824328727,0.00862764654358446,-0.333455662209274,136
"Victoria","-37.16687012 143.7433014 Victoria","Edge",-37.16687012,143.7433014,4,7.37106992007708,2.26522930645028,0.00639586839566003,-0.373180003071081,135
"Victoria","-37.16687012 143.7433014 Victoria","Riffle",-37.16687012,143.7433014,3,6.98564181763921,2.84490938381941,0.00639586839566003,-0.373180003071081,135
"Victoria","-37.16962433 146.0606842 Victoria","Edge",-37.16962433,146.0606842,6,4.59511985013459,1.38629436111989,0.00333244030271183,-0.181251178620529,132
"Victoria","-37.16962433 146.0606842 Victoria","Riffle",-37.16962433,146.0606842,6,4.59511985013459,1.38629436111989,0.00333244030271183,-0.181251178620529,132
"Victoria","-37.17081833 143.4179077 Victoria","Edge",-37.17081833,143.4179077,5,8.37793112408273,3.09104245335832,0.00692038234395939,-0.341093709663229,132
"Victoria","-37.17081833 143.4179077 Victoria","Riffle",-37.17081833,143.4179077,6,7.35115822643069,2.484906649788,0.00692038234395939,-0.341093709663229,132
"Victoria","-37.1710968 141.5891724 Victoria","Edge",-37.1710968,141.5891724,5,7.83042561782033,1.2947271675944,0.0127139102608907,-0.378005098158619,137
"Victoria","-37.1710968 141.5891724 Victoria","Riffle",-37.1710968,141.5891724,5,7.83042561782033,1.2947271675944,0.0127139102608907,-0.378005098158619,137
"Victoria","-37.17411041 143.2508087 Victoria","Edge",-37.17411041,143.2508087,2.5,7.20823017323267,1.32175583998232,0.00516024605960846,-0.318407615681885,132
"Victoria","-37.17415237 143.1396027 Victoria","Riffle",-37.17415237,143.1396027,5.5,7.32251043399739,1.17865499634165,0.0192293030061574,-0.190887865475911,134
"Victoria","-37.1765213 147.1652679 Victoria","Edge",-37.1765213,147.1652679,13,3.49650756146648,-0.510825623765991,0.0737062667089172,-0.634722464528554,82
"Victoria","-37.1765213 147.1652679 Victoria","Riffle",-37.1765213,147.1652679,16,3.49650756146648,-0.510825623765991,0.0737062667089172,-0.634722464528554,82
"Victoria","-37.17827225 147.9333038 Victoria","Edge",-37.17827225,147.9333038,9,2.63905732961526,0.693147180559945,0.0369763638131288,-0.984186591974235,79
"Victoria","-37.17827225 147.9333038 Victoria","Riffle",-37.17827225,147.9333038,10,2.63905732961526,0.693147180559945,0.0369763638131288,-0.984186591974235,79
"Victoria","-37.18232727 143.4059143 Victoria","Edge",-37.18232727,143.4059143,5.2,7.58703778764219,1.94304891677428,0.0155448518400753,-0.370188173281098,133
"Victoria","-37.18232727 143.4059143 Victoria","Riffle",-37.18232727,143.4059143,6.66666666666667,7.07484192721767,2.18229892711954,0.0155448518400753,-0.370188173281098,133
"Victoria","-37.1840477 143.2647095 Victoria","Edge",-37.1840477,143.2647095,3.66666666666667,7.24826696507845,1.10083204540642,0.00654642061055251,-0.574187966827338,132
"Victoria","-37.18671036 149.3236389 Victoria","Edge",-37.18671036,149.3236389,8,3.56953269648137,1.62924053973028,0.0377992721299045,-0.423356224477879,126
"Victoria","-37.18671036 149.3236389 Victoria","Riffle",-37.18671036,149.3236389,11,3.56953269648137,1.62924053973028,0.0377992721299045,-0.423356224477879,126
"Victoria","-37.18756104 146.3694153 Victoria","Edge",-37.18756104,146.3694153,12,3.17527218738607,0.550046336919272,0.0253826525828378,-0.570849774306578,114
"Victoria","-37.18756104 146.3694153 Victoria","Riffle",-37.18756104,146.3694153,13.25,3.20071185424053,0.438254930931155,0.0253826525828378,-0.570849774306578,114
"Victoria","-37.18778992 148.7314758 Victoria","Edge",-37.18778992,148.7314758,8,3.74950407593037,1.38629436111989,0.0204946668869408,-0.451038281250172,109
"Victoria","-37.18909454 143.1812134 Victoria","Edge",-37.18909454,143.1812134,2,6.95844839329766,2.43361335540045,0.0185976019824953,-0.100402570569641,133
"Victoria","-37.18909454 143.1812134 Victoria","Riffle",-37.18909454,143.1812134,4,6.95844839329766,2.43361335540045,0.0185976019824953,-0.100402570569641,133
"Victoria","-37.19039154 143.381897 Victoria","Edge",-37.19039154,143.381897,2,8.89288614119073,3.40119738166216,0.0267656308805942,0.0520675375571421,133
"Victoria","-37.19390869 144.4374542 Victoria","Edge",-37.19390869,144.4374542,3,6.67203294546107,0.955511445027436,0.00719746589921169,-0.416608968109365,125
"Victoria","-37.19431686 143.1083221 Victoria","Edge",-37.19431686,143.1083221,1.5,7.69302574841789,2.09186406167839,0.00741601654987412,-0.507994397847108,134
"Victoria","-37.1970787 148.8300476 Victoria","Edge",-37.1970787,148.8300476,7.5,3.06105173967463,0.858661619037519,0.0204171451588944,-0.866268878429077,100
"Victoria","-37.19939423 145.6845856 Victoria","Edge",-37.19939423,145.6845856,3.5,3.72569342723665,1.16315080980568,0.0206439301624445,-0.35200307643396,137
"Victoria","-37.20055389 146.8292999 Victoria","Edge",-37.20055389,146.8292999,8,3.35689712276558,0.0953101798043249,0.0220819143873917,-0.432979393553022,113
"Victoria","-37.20055389 146.8292999 Victoria","Riffle",-37.20055389,146.8292999,13.5,3.35689712276558,0.0953101798043249,0.0220819143873917,-0.432979393553022,113
"Victoria","-37.20668793 143.3596802 Victoria","Edge",-37.20668793,143.3596802,1,9.17263850479217,3.55534806148941,0.0123144459971243,-0.129493651754879,129
"Victoria","-37.20802307 145.430191 Victoria","Edge",-37.20802307,145.430191,7,4.12874598893943,2.484906649788,0.0123541372026466,-0.535961942443456,139
"Victoria","-37.20802307 145.430191 Victoria","Riffle",-37.20802307,145.430191,6,4.12874598893943,2.484906649788,0.0123541372026466,-0.535961942443456,139
"Victoria","-37.20848083 147.5110626 Victoria","Edge",-37.20848083,147.5110626,2,3.63758615972639,1.6094379124341,0.0652616890609631,-0.950959613273329,96
"Victoria","-37.20848083 147.5110626 Victoria","Riffle",-37.20848083,147.5110626,10,3.63758615972639,1.6094379124341,0.0652616890609631,-0.950959613273329,96
"Victoria","-37.21216583 146.8412781 Victoria","Edge",-37.21216583,146.8412781,6.5,3.62434093297637,0.371563556432483,0.0248059883728027,-0.472253884715638,107
"Victoria","-37.21216583 146.8412781 Victoria","Riffle",-37.21216583,146.8412781,13,3.04452243772342,0.22314355131421,0.0248059883728027,-0.472253884715638,107
"Victoria","-37.21266937 144.1006165 Victoria","Edge",-37.21266937,144.1006165,6,5.53417969027002,1.09861228866811,0.02082973836827,-0.368381929083476,133
"Victoria","-37.21266937 144.1006165 Victoria","Riffle",-37.21266937,144.1006165,6.5,5.53417969027002,1.09861228866811,0.02082973836827,-0.368381929083476,133
"Victoria","-37.21832275 141.5006409 Victoria","Edge",-37.21832275,141.5006409,4.5,7.59337419312129,1.50407739677627,0.0176168312990331,-0.291412726051269,137
"Victoria","-37.2210083 148.1335907 Victoria","Edge",-37.2210083,148.1335907,4.5,4.04742764243435,1.39748155051045,0.0663104641296842,0.192526596331268,118
"Victoria","-37.2210083 148.1335907 Victoria","Riffle",-37.2210083,148.1335907,12,4.04742764243435,1.39748155051045,0.0663104641296842,0.192526596331268,118
"Victoria","-37.22354126 142.6594238 Victoria","Edge",-37.22354126,142.6594238,3.33333333333333,8.03894231358242,1.86459679318032,0.00236134987451734,-0.185112087395137,135
"Victoria","-37.22492218 147.7182312 Victoria","Edge",-37.22492218,147.7182312,7,5.40267738187228,0.182321556793955,0.004624650922479,-0.115394866237338,127
"Victoria","-37.22492218 147.7182312 Victoria","Riffle",-37.22492218,147.7182312,6,5.40267738187228,0.182321556793955,0.004624650922479,-0.115394866237338,127
"Victoria","-37.22688675 143.8355103 Victoria","Edge",-37.22688675,143.8355103,6,6.82001636467413,0.615185639090233,0.0154777431353174,-0.320266083707761,133
"Victoria","-37.22688675 143.8355103 Victoria","Riffle",-37.22688675,143.8355103,6.5,6.82001636467413,0.615185639090233,0.0154777431353174,-0.320266083707761,133
"Victoria","-37.23164749 146.6950073 Victoria","Edge",-37.23164749,146.6950073,3,3.04054628934378,1.7227665977411,0.0518867939059022,-0.572166637085247,64
"Victoria","-37.23164749 146.6950073 Victoria","Riffle",-37.23164749,146.6950073,3.66666666666667,3.04054628934378,1.7227665977411,0.0518867939059022,-0.572166637085247,64
"Victoria","-37.23173141 144.418808 Victoria","Riffle",-37.23173141,144.418808,2,5.82894561761021,0.936093359170335,0.00312465077563586,-0.527251715702605,124
"Victoria","-37.23712921 146.2320557 Victoria","Edge",-37.23712921,146.2320557,10.6666666666667,4.03718614838215,-0.105360515657826,0.00383727682471704,-0.270915311542134,123
"Victoria","-37.23712921 146.2320557 Victoria","Riffle",-37.23712921,146.2320557,13,4.03718614838215,-0.105360515657826,0.00383727682471704,-0.270915311542134,123
"Victoria","-37.23833466 144.3397064 Victoria","Edge",-37.23833466,144.3397064,2,4.22097721315547,2.23001440015921,0.0146974471886453,-0.403692100213459,124
"Victoria","-37.23833466 144.3397064 Victoria","Riffle",-37.23833466,144.3397064,3,4.88204405972327,1.52605630349505,0.0146974471886453,-0.403692100213459,124
"Victoria","-37.2408638 145.7689819 Victoria","Edge",-37.2408638,145.7689819,3,3.5234150143864,1.45861502269952,0.0277739374183169,-0.610151599342201,135
"Victoria","-37.2408638 145.7689819 Victoria","Riffle",-37.2408638,145.7689819,4,3.5234150143864,1.45861502269952,0.0277739374183169,-0.610151599342201,135
"Victoria","-37.24265671 146.9068756 Victoria","Edge",-37.24265671,146.9068756,10,3.44680789291421,0.725130226412996,0.106406617999124,-0.494567675633936,114
"Victoria","-37.24265671 146.9068756 Victoria","Riffle",-37.24265671,146.9068756,16,3.44680789291421,0.725130226412996,0.106406617999124,-0.494567675633936,114
"Victoria","-37.24695587 145.7062836 Victoria","Riffle",-37.24695587,145.7062836,7,3.3322045101752,1.28093384546206,0.0197532724896471,-0.504920106598557,137
"Victoria","-37.25268555 142.536026 Victoria","Edge",-37.25268555,142.536026,8,4.40671924726425,0.78845736036427,0.0242297953593437,-0.728773409574862,115
"Victoria","-37.25268555 142.536026 Victoria","Riffle",-37.25268555,142.536026,9,3.68887945411394,0,0.0242297953593437,-0.728773409574862,115
"Victoria","-37.2557869 148.2270508 Victoria","Edge",-37.2557869,148.2270508,5,4.7361984483945,0.336472236621213,0.049588444052561,-0.101038329543233,111
"Victoria","-37.25676727 145.1266022 Victoria","Edge",-37.25676727,145.1266022,4,5.19295685089021,1.50407739677627,0.0245028639103306,-0.501954088534098,127
"Victoria","-37.25676727 145.1266022 Victoria","Riffle",-37.25676727,145.1266022,4,5.19295685089021,1.50407739677627,0.0245028639103306,-0.501954088534098,127
"Victoria","-37.26170349 144.7380066 Victoria","Edge",-37.26170349,144.7380066,4,6.91473089271856,2.21920348405499,0.00335407099676662,-0.160732506018142,125
"Victoria","-37.26253891 147.7205658 Victoria","Edge",-37.26253891,147.7205658,4.33333333333333,6.58892647753352,0.53062825106217,0.0146800022648119,-0.0572594665898039,128
"Victoria","-37.26253891 147.7205658 Victoria","Riffle",-37.26253891,147.7205658,7,6.49072353450251,-0.356674943938732,0.0146800022648119,-0.0572594665898039,128
